Month,Region,Provider_Group,Service_Category,Members,ER_Visits_per_1000,Admissions_per_1000,Avg_Cost_per_Admission,Specialty_Rx_Spend_PMPM,Generic_Dispensing_Rate,Mail_Order_Rate,Imaging_Util_per_1000,SNF_Days_per_1000,Outpatient_Site_of_Care_Index,Leakage_Rate,PMPM,Expected_Driver,Scenario_Type
2025-08-01,West,Delta Care Network,Post-Acute,10653,156.8,47.4,17892.33,104.15,0.801,0.209,94.7,30.0,1.01,0.067,147.26,post_acute_spike,post_acute_spike
2025-08-01,West,Delta Care Network,Outpatient,10653,150.2,44.5,18367.19,107.61,0.793,0.209,93.8,23.7,1.18,0.064,220.08,site_of_care_shift,site_of_care_shift
2025-08-01,South,Alpha IPA,Medical,9860,162.0,47.7,18581.39,98.16,0.804,0.213,95.0,20.9,0.993,0.076,584.19,utilization_increase,utilization_increase
2025-08-01,South,Alpha IPA,Pharmacy,9860,143.0,43.4,18075.87,129.98,0.755,0.236,90.4,22.4,1.013,0.074,224.59,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,South,Alpha IPA,Post-Acute,9860,141.9,46.2,17996.28,102.69,0.802,0.209,87.5,24.5,1.013,0.075,136.48,post_acute_spike,post_acute_spike
2025-08-01,South,Alpha IPA,Outpatient,9860,141.0,42.9,18268.69,104.35,0.799,0.212,92.6,22.1,1.18,0.073,230.89,site_of_care_shift,site_of_care_shift
2025-08-01,South,Beacon Medical Group,Medical,10493,151.5,45.5,21647.46,102.73,0.802,0.215,97.7,24.2,0.961,0.077,593.46,unit_cost_inflation,unit_cost_inflation
2025-08-01,South,Beacon Medical Group,Pharmacy,10493,149.9,46.2,18328.17,132.73,0.751,0.245,96.3,23.5,1.005,0.08,231.99,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,South,Beacon Medical Group,Post-Acute,10493,149.5,46.7,18302.22,106.79,0.807,0.206,101.0,20.9,1.006,0.122,141.61,leakage_network,leakage_network
2025-08-01,South,Beacon Medical Group,Outpatient,10493,151.0,44.5,18170.05,100.22,0.8,0.208,91.7,23.3,1.004,0.111,213.24,leakage_network,leakage_network
2025-08-01,South,Crest Health Partners,Medical,10919,178.0,52.7,18715.35,107.93,0.807,0.22,105.3,22.0,0.978,0.075,595.65,utilization_increase,utilization_increase
2025-08-01,South,Crest Health Partners,Pharmacy,10919,153.7,47.8,18468.93,130.9,0.749,0.238,98.5,23.3,0.997,0.077,224.88,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,South,Crest Health Partners,Post-Acute,10919,158.5,45.9,18209.09,104.76,0.804,0.206,100.0,31.4,0.994,0.081,143.42,post_acute_spike,post_acute_spike
2025-08-01,South,Crest Health Partners,Outpatient,10919,158.3,46.0,18842.82,101.6,0.802,0.206,95.4,25.6,1.18,0.083,227.12,site_of_care_shift,site_of_care_shift
2025-08-01,South,Delta Care Network,Medical,11801,164.0,46.5,21766.29,104.66,0.81,0.21,91.7,23.3,0.99,0.079,603.25,unit_cost_inflation,unit_cost_inflation
2025-08-01,South,Delta Care Network,Pharmacy,11801,156.8,47.8,19064.92,132.07,0.754,0.24,97.2,25.0,1.001,0.077,220.4,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,South,Delta Care Network,Post-Acute,11801,160.5,49.7,18946.29,107.5,0.801,0.213,98.2,23.5,1.008,0.118,142.83,leakage_network,leakage_network
2025-08-01,South,Delta Care Network,Outpatient,11801,156.5,48.0,18901.6,104.23,0.805,0.209,96.1,25.9,1.002,0.118,231.19,leakage_network,leakage_network
2025-08-01,Central,Alpha IPA,Medical,10476,154.3,45.6,20846.46,103.52,0.807,0.21,85.7,24.3,1.009,0.079,591.88,unit_cost_inflation,unit_cost_inflation
2025-08-01,Central,Alpha IPA,Pharmacy,10476,154.5,45.2,18781.39,127.78,0.752,0.238,93.5,23.7,1.013,0.085,226.34,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,Central,Alpha IPA,Post-Acute,10476,145.2,44.4,18449.85,102.91,0.8,0.217,96.3,23.9,1.01,0.13,152.51,leakage_network,leakage_network
2025-08-01,Central,Alpha IPA,Outpatient,10476,148.2,45.3,18117.15,106.91,0.806,0.207,93.4,24.8,1.004,0.126,222.63,leakage_network,leakage_network
2025-08-01,Central,Beacon Medical Group,Medical,11376,180.2,52.6,18512.77,104.64,0.796,0.211,100.3,25.2,1.007,0.079,600.18,utilization_increase,utilization_increase
2025-08-01,Central,Beacon Medical Group,Pharmacy,11376,159.6,49.2,19135.39,134.0,0.754,0.242,94.6,23.1,0.987,0.08,226.67,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,Central,Beacon Medical Group,Post-Acute,11376,150.3,47.7,18671.31,107.96,0.812,0.211,95.9,30.3,1.0,0.079,146.04,post_acute_spike,post_acute_spike
2025-08-01,Central,Beacon Medical Group,Outpatient,11376,154.1,47.3,18941.23,106.28,0.811,0.212,99.3,23.9,1.18,0.078,229.26,site_of_care_shift,site_of_care_shift
2025-08-01,Central,Crest Health Partners,Medical,11693,156.0,50.9,22168.27,106.06,0.804,0.201,100.8,26.3,0.999,0.073,618.68,unit_cost_inflation,unit_cost_inflation
2025-08-01,Central,Crest Health Partners,Pharmacy,11693,165.1,49.3,18574.51,144.54,0.746,0.238,96.9,24.0,0.995,0.083,243.56,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,Central,Crest Health Partners,Post-Acute,11693,158.5,47.8,19143.59,108.27,0.803,0.21,99.7,25.1,0.998,0.134,154.64,leakage_network,leakage_network
2025-08-01,Central,Crest Health Partners,Outpatient,11693,160.7,49.0,19076.76,105.36,0.806,0.211,98.7,25.9,1.0,0.116,229.02,leakage_network,leakage_network
2025-08-01,Central,Delta Care Network,Medical,12458,188.0,56.8,19549.46,108.73,0.8,0.209,103.1,26.3,1.003,0.08,625.25,utilization_increase,utilization_increase
2025-08-01,Central,Delta Care Network,Pharmacy,12458,161.3,53.5,19528.92,135.91,0.753,0.242,101.0,24.3,0.99,0.082,221.81,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,Central,Delta Care Network,Post-Acute,12458,158.2,51.1,19233.24,107.26,0.8,0.203,103.5,30.5,0.995,0.081,148.62,post_acute_spike,post_acute_spike
2025-08-01,Central,Delta Care Network,Outpatient,12458,161.2,48.1,19410.23,109.2,0.799,0.205,102.0,26.3,1.18,0.087,238.72,site_of_care_shift,site_of_care_shift
2025-08-01,East,Alpha IPA,Medical,11273,183.5,52.9,18863.56,109.24,0.798,0.209,103.6,24.9,0.996,0.078,579.95,utilization_increase,utilization_increase
2025-08-01,East,Alpha IPA,Pharmacy,11273,166.3,48.4,18674.78,136.8,0.747,0.238,97.2,23.2,0.979,0.079,235.63,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,East,Alpha IPA,Post-Acute,11273,154.1,48.6,19136.99,106.04,0.801,0.21,98.8,31.5,1.019,0.091,145.07,post_acute_spike,post_acute_spike
2025-08-01,East,Alpha IPA,Outpatient,11273,156.3,48.0,18988.92,101.68,0.793,0.214,98.3,23.1,1.18,0.087,228.32,site_of_care_shift,site_of_care_shift
2025-08-01,East,Beacon Medical Group,Medical,12191,163.0,48.3,21607.02,111.56,0.804,0.208,100.4,26.9,1.006,0.09,600.31,unit_cost_inflation,unit_cost_inflation
2025-08-01,East,Beacon Medical Group,Pharmacy,12191,162.2,50.0,18984.98,137.93,0.749,0.241,98.0,26.0,1.003,0.084,233.88,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,East,Beacon Medical Group,Post-Acute,12191,160.5,48.7,19313.12,109.47,0.799,0.207,101.5,24.8,1.015,0.136,146.8,leakage_network,leakage_network
2025-08-01,East,Beacon Medical Group,Outpatient,12191,158.3,50.4,18966.52,106.37,0.806,0.211,94.5,25.2,1.001,0.124,224.51,leakage_network,leakage_network
2025-08-01,East,Crest Health Partners,Medical,12470,176.3,54.8,19534.67,101.94,0.798,0.201,103.3,28.2,0.998,0.085,615.79,utilization_increase,utilization_increase
2025-08-01,East,Crest Health Partners,Pharmacy,12470,166.1,50.7,19727.99,142.31,0.753,0.238,103.0,27.1,0.997,0.09,230.5,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,East,Crest Health Partners,Post-Acute,12470,171.7,51.6,19159.44,111.27,0.799,0.209,102.5,31.8,1.009,0.087,148.97,post_acute_spike,post_acute_spike
2025-08-01,East,Crest Health Partners,Outpatient,12470,161.7,51.3,19552.96,108.31,0.81,0.212,102.1,25.5,1.18,0.084,241.05,site_of_care_shift,site_of_care_shift
2025-08-01,East,Delta Care Network,Medical,13450,173.9,52.5,23145.91,114.06,0.802,0.211,107.8,27.5,0.992,0.082,637.28,unit_cost_inflation,unit_cost_inflation
2025-08-01,East,Delta Care Network,Pharmacy,13450,167.2,50.7,19952.79,144.47,0.745,0.238,105.4,27.2,0.989,0.08,239.97,pharmacy_mix_shift,pharmacy_mix_shift
2025-08-01,East,Delta Care Network,Post-Acute,13450,163.9,52.2,19652.18,111.69,0.803,0.215,101.2,27.9,0.975,0.141,148.29,leakage_network,leakage_network
2025-08-01,East,Delta Care Network,Outpatient,13450,179.7,52.0,20137.11,114.71,0.8,0.208,103.5,27.8,0.996,0.122,234.77,leakage_network,leakage_network
2025-09-01,West,Alpha IPA,Medical,8913,158.1,46.3,17307.27,96.77,0.808,0.209,86.9,20.8,1.005,0.066,550.7,utilization_increase,utilization_increase
2025-09-01,West,Alpha IPA,Pharmacy,8913,141.0,39.9,18038.28,130.11,0.746,0.236,88.7,19.6,1.014,0.068,231.21,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,West,Alpha IPA,Post-Acute,8913,136.7,41.9,17880.16,97.19,0.801,0.214,86.3,24.1,0.985,0.072,134.91,post_acute_spike,post_acute_spike
2025-09-01,West,Alpha IPA,Outpatient,8913,144.2,41.7,17070.78,92.12,0.814,0.212,88.4,21.3,1.18,0.067,226.67,site_of_care_shift,site_of_care_shift
2025-09-01,West,Beacon Medical Group,Medical,9716,146.6,42.6,20221.07,98.71,0.798,0.218,89.4,20.6,0.999,0.071,552.54,unit_cost_inflation,unit_cost_inflation
2025-09-01,West,Beacon Medical Group,Pharmacy,9716,145.6,45.0,17841.6,125.45,0.747,0.233,89.6,22.1,0.991,0.078,223.34,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,West,Beacon Medical Group,Post-Acute,9716,136.8,41.4,17504.79,103.93,0.804,0.216,90.0,21.6,0.988,0.121,135.4,leakage_network,leakage_network
2025-09-01,West,Beacon Medical Group,Outpatient,9716,143.1,45.4,17762.1,103.33,0.792,0.221,88.9,22.5,1.009,0.108,219.08,leakage_network,leakage_network
2025-09-01,West,Crest Health Partners,Medical,10105,165.5,48.6,18113.59,101.71,0.807,0.213,91.8,23.2,0.98,0.068,566.19,utilization_increase,utilization_increase
2025-09-01,West,Crest Health Partners,Pharmacy,10105,152.5,45.2,18537.47,133.34,0.748,0.239,93.2,22.2,1.015,0.066,227.87,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,West,Crest Health Partners,Post-Acute,10105,150.9,44.6,17938.36,101.81,0.804,0.208,88.8,29.0,1.004,0.074,147.05,post_acute_spike,post_acute_spike
2025-09-01,West,Crest Health Partners,Outpatient,10105,156.7,46.3,17882.78,103.18,0.797,0.208,87.8,22.3,1.18,0.07,213.69,site_of_care_shift,site_of_care_shift
2025-09-01,West,Delta Care Network,Medical,10594,145.9,49.0,21457.16,101.94,0.802,0.219,95.9,20.6,1.027,0.063,598.59,unit_cost_inflation,unit_cost_inflation
2025-09-01,West,Delta Care Network,Pharmacy,10594,147.5,45.6,18485.32,126.49,0.75,0.245,91.5,22.0,0.999,0.069,217.73,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,West,Delta Care Network,Post-Acute,10594,147.2,47.1,18578.58,101.34,0.795,0.211,91.1,23.6,1.015,0.12,137.18,leakage_network,leakage_network
2025-09-01,West,Delta Care Network,Outpatient,10594,153.6,46.3,18354.95,105.19,0.803,0.21,93.8,25.5,1.012,0.113,221.22,leakage_network,leakage_network
2025-09-01,South,Alpha IPA,Medical,9917,150.5,44.2,20621.15,100.39,0.795,0.214,94.0,22.4,1.0,0.072,557.03,unit_cost_inflation,unit_cost_inflation
2025-09-01,South,Alpha IPA,Pharmacy,9917,140.3,43.1,17682.11,130.21,0.754,0.239,96.2,21.4,0.999,0.075,228.43,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,South,Alpha IPA,Post-Acute,9917,146.4,44.2,17453.55,98.75,0.805,0.202,96.0,22.7,0.993,0.122,145.25,leakage_network,leakage_network
2025-09-01,South,Alpha IPA,Outpatient,9917,151.6,43.9,17990.38,99.38,0.801,0.207,91.8,24.0,0.999,0.111,212.61,leakage_network,leakage_network
2025-09-01,South,Beacon Medical Group,Medical,10246,171.6,49.0,18323.98,98.95,0.803,0.206,94.1,22.7,1.017,0.076,581.01,utilization_increase,utilization_increase
2025-09-01,South,Beacon Medical Group,Pharmacy,10246,152.2,47.2,18187.36,132.95,0.756,0.244,95.6,22.7,0.998,0.08,231.83,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,South,Beacon Medical Group,Post-Acute,10246,147.6,44.6,17978.76,105.07,0.795,0.213,95.6,27.4,1.016,0.069,146.27,post_acute_spike,post_acute_spike
2025-09-01,South,Beacon Medical Group,Outpatient,10246,151.3,43.0,18727.56,105.43,0.798,0.206,89.3,25.4,1.18,0.07,221.24,site_of_care_shift,site_of_care_shift
2025-09-01,South,Crest Health Partners,Medical,11060,150.1,48.2,21679.55,104.03,0.8,0.208,95.8,23.0,0.994,0.073,593.64,unit_cost_inflation,unit_cost_inflation
2025-09-01,South,Crest Health Partners,Pharmacy,11060,158.2,47.9,18270.29,130.58,0.749,0.249,92.9,23.6,1.001,0.075,221.87,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,South,Crest Health Partners,Post-Acute,11060,158.6,47.5,18803.74,106.47,0.804,0.216,100.0,26.1,1.012,0.122,150.87,leakage_network,leakage_network
2025-09-01,South,Crest Health Partners,Outpatient,11060,156.8,49.3,18259.85,106.39,0.797,0.212,95.4,24.3,0.986,0.118,223.33,leakage_network,leakage_network
2025-09-01,South,Delta Care Network,Medical,11469,180.8,55.9,18735.25,107.86,0.801,0.211,104.7,24.7,0.994,0.082,597.69,utilization_increase,utilization_increase
2025-09-01,South,Delta Care Network,Pharmacy,11469,151.6,47.6,18476.02,131.2,0.748,0.24,101.5,25.2,1.006,0.071,228.63,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,South,Delta Care Network,Post-Acute,11469,163.6,49.0,18976.76,103.84,0.805,0.217,99.0,29.3,0.998,0.073,143.93,post_acute_spike,post_acute_spike
2025-09-01,South,Delta Care Network,Outpatient,11469,160.6,48.8,19151.18,107.93,0.796,0.208,96.3,24.4,1.18,0.083,231.47,site_of_care_shift,site_of_care_shift
2025-09-01,Central,Alpha IPA,Medical,10440,167.1,50.9,18163.0,108.08,0.792,0.212,93.4,23.4,1.007,0.084,573.29,utilization_increase,utilization_increase
2025-09-01,Central,Alpha IPA,Pharmacy,10440,155.0,45.2,18473.66,136.33,0.752,0.238,95.2,24.4,0.989,0.076,231.52,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,Central,Alpha IPA,Post-Acute,10440,150.2,44.3,18805.25,101.25,0.799,0.208,95.1,27.5,1.007,0.08,144.92,post_acute_spike,post_acute_spike
2025-09-01,Central,Alpha IPA,Outpatient,10440,149.6,48.6,17828.61,100.04,0.809,0.212,97.0,23.8,1.18,0.081,224.14,site_of_care_shift,site_of_care_shift
2025-09-01,Central,Beacon Medical Group,Medical,11329,159.3,48.3,22189.09,110.41,0.802,0.205,103.3,23.2,1.003,0.079,601.06,unit_cost_inflation,unit_cost_inflation
2025-09-01,Central,Beacon Medical Group,Pharmacy,11329,159.1,47.8,18853.97,133.07,0.749,0.237,97.4,24.1,1.018,0.079,216.33,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,Central,Beacon Medical Group,Post-Acute,11329,161.6,48.0,18660.7,104.91,0.795,0.218,98.2,22.5,1.003,0.135,139.75,leakage_network,leakage_network
2025-09-01,Central,Beacon Medical Group,Outpatient,11329,152.4,46.3,18424.8,109.8,0.8,0.203,99.2,24.3,0.996,0.116,221.4,leakage_network,leakage_network
2025-09-01,Central,Crest Health Partners,Medical,11607,183.5,54.5,19073.43,108.82,0.798,0.209,103.5,26.4,0.988,0.079,603.58,utilization_increase,utilization_increase
2025-09-01,Central,Crest Health Partners,Pharmacy,11607,167.5,51.1,18761.27,142.32,0.75,0.244,102.4,23.7,1.005,0.084,233.85,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,Central,Crest Health Partners,Post-Acute,11607,159.0,47.1,19205.09,108.52,0.795,0.209,100.5,29.8,1.0,0.073,150.82,post_acute_spike,post_acute_spike
2025-09-01,Central,Crest Health Partners,Outpatient,11607,160.1,47.7,18262.09,110.57,0.803,0.211,102.6,25.9,1.18,0.079,231.94,site_of_care_shift,site_of_care_shift
2025-09-01,Central,Delta Care Network,Medical,12200,165.7,52.2,22352.19,113.69,0.802,0.212,109.2,27.5,1.017,0.077,637.8,unit_cost_inflation,unit_cost_inflation
2025-09-01,Central,Delta Care Network,Pharmacy,12200,163.7,50.2,18652.23,141.84,0.745,0.242,98.5,27.6,1.006,0.089,229.13,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,Central,Delta Care Network,Post-Acute,12200,170.2,48.3,19362.42,108.42,0.798,0.208,99.3,24.5,0.996,0.13,148.27,leakage_network,leakage_network
2025-09-01,Central,Delta Care Network,Outpatient,12200,165.2,51.9,18856.55,108.92,0.804,0.211,99.4,26.7,0.995,0.117,228.41,leakage_network,leakage_network
2025-09-01,East,Alpha IPA,Medical,11517,155.9,47.3,21493.71,106.01,0.806,0.211,102.9,25.1,0.994,0.078,586.71,unit_cost_inflation,unit_cost_inflation
2025-09-01,East,Alpha IPA,Pharmacy,11517,155.3,47.1,19144.31,140.07,0.761,0.237,104.8,26.2,0.998,0.087,237.17,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,East,Alpha IPA,Post-Acute,11517,157.8,47.8,18661.8,101.1,0.8,0.207,96.8,25.0,0.985,0.138,147.81,leakage_network,leakage_network
2025-09-01,East,Alpha IPA,Outpatient,11517,156.4,47.9,18492.93,108.88,0.801,0.211,101.5,24.0,0.985,0.129,232.03,leakage_network,leakage_network
2025-09-01,East,Beacon Medical Group,Medical,12000,182.2,55.0,19527.39,111.85,0.797,0.204,98.0,25.1,1.015,0.082,601.3,utilization_increase,utilization_increase
2025-09-01,East,Beacon Medical Group,Pharmacy,12000,159.5,48.9,19146.63,135.42,0.755,0.239,109.4,24.2,1.016,0.091,225.9,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,East,Beacon Medical Group,Post-Acute,12000,160.4,48.4,18877.05,109.0,0.8,0.204,108.9,30.7,1.001,0.082,147.91,post_acute_spike,post_acute_spike
2025-09-01,East,Beacon Medical Group,Outpatient,12000,160.6,49.5,19145.62,111.01,0.801,0.213,102.0,25.6,1.18,0.089,235.18,site_of_care_shift,site_of_care_shift
2025-09-01,East,Crest Health Partners,Medical,12532,165.2,50.9,22572.59,110.86,0.797,0.213,106.5,28.0,0.994,0.088,606.82,unit_cost_inflation,unit_cost_inflation
2025-09-01,East,Crest Health Partners,Pharmacy,12532,169.3,49.3,19154.7,143.14,0.747,0.237,102.5,26.9,0.991,0.085,233.08,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,East,Crest Health Partners,Post-Acute,12532,169.3,52.0,18899.42,113.61,0.797,0.211,101.2,26.6,1.026,0.136,148.61,leakage_network,leakage_network
2025-09-01,East,Crest Health Partners,Outpatient,12532,165.1,49.2,19884.69,111.78,0.795,0.206,104.0,27.1,0.988,0.129,231.16,leakage_network,leakage_network
2025-09-01,East,Delta Care Network,Medical,13336,189.6,57.1,20274.57,109.53,0.796,0.214,106.6,26.2,1.01,0.089,625.19,utilization_increase,utilization_increase
2025-09-01,East,Delta Care Network,Pharmacy,13336,167.6,52.0,19835.4,140.44,0.757,0.247,105.3,27.4,1.012,0.093,239.17,pharmacy_mix_shift,pharmacy_mix_shift
2025-09-01,East,Delta Care Network,Post-Acute,13336,163.1,52.1,19900.21,111.76,0.809,0.217,103.6,32.7,0.993,0.084,152.73,post_acute_spike,post_acute_spike
2025-09-01,East,Delta Care Network,Outpatient,13336,173.8,51.4,18964.98,108.99,0.795,0.207,106.6,25.9,1.18,0.081,232.93,site_of_care_shift,site_of_care_shift
2025-10-01,West,Alpha IPA,Medical,8982,137.6,42.8,19955.64,98.11,0.795,0.214,87.5,22.1,0.988,0.07,553.78,unit_cost_inflation,unit_cost_inflation
2025-10-01,West,Alpha IPA,Pharmacy,8982,135.1,41.9,18019.88,123.99,0.747,0.236,83.6,20.2,0.996,0.068,216.84,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,West,Alpha IPA,Post-Acute,8982,133.4,41.2,17650.53,95.6,0.796,0.212,85.7,21.3,0.985,0.124,136.32,leakage_network,leakage_network
2025-10-01,West,Alpha IPA,Outpatient,8982,140.2,43.3,17401.2,97.46,0.805,0.218,85.9,20.9,1.01,0.11,214.64,leakage_network,leakage_network
2025-10-01,West,Beacon Medical Group,Medical,9513,167.7,47.1,17925.78,100.98,0.792,0.207,88.0,22.7,1.01,0.073,557.62,utilization_increase,utilization_increase
2025-10-01,West,Beacon Medical Group,Pharmacy,9513,145.7,43.8,17922.28,130.8,0.741,0.238,86.9,22.9,1.017,0.061,231.22,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,West,Beacon Medical Group,Post-Acute,9513,144.3,44.7,17951.94,104.6,0.799,0.206,89.7,27.2,0.998,0.073,139.91,post_acute_spike,post_acute_spike
2025-10-01,West,Beacon Medical Group,Outpatient,9513,141.6,42.2,17682.46,101.51,0.788,0.208,84.0,21.2,1.18,0.065,216.93,site_of_care_shift,site_of_care_shift
2025-10-01,West,Crest Health Partners,Medical,10132,153.8,45.2,21294.74,99.58,0.79,0.211,93.2,23.7,0.994,0.071,580.47,unit_cost_inflation,unit_cost_inflation
2025-10-01,West,Crest Health Partners,Pharmacy,10132,147.5,44.9,17843.59,132.74,0.749,0.239,94.0,23.6,1.007,0.066,225.72,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,West,Crest Health Partners,Post-Acute,10132,144.4,45.1,17827.74,106.19,0.802,0.216,95.2,22.3,0.996,0.127,137.4,leakage_network,leakage_network
2025-10-01,West,Crest Health Partners,Outpatient,10132,142.6,46.2,18143.13,106.76,0.799,0.211,96.6,21.1,0.994,0.106,212.75,leakage_network,leakage_network
2025-10-01,West,Delta Care Network,Medical,10924,177.3,50.4,18671.61,105.97,0.801,0.209,91.7,23.5,1.009,0.07,570.57,utilization_increase,utilization_increase
2025-10-01,West,Delta Care Network,Pharmacy,10924,147.2,46.7,18233.78,134.17,0.747,0.239,94.9,24.0,1.02,0.073,233.93,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,West,Delta Care Network,Post-Acute,10924,148.7,44.6,18395.67,107.15,0.802,0.216,86.4,30.1,1.003,0.064,148.25,post_acute_spike,post_acute_spike
2025-10-01,West,Delta Care Network,Outpatient,10924,152.7,47.0,18699.73,106.08,0.791,0.21,89.1,24.0,1.18,0.065,215.96,site_of_care_shift,site_of_care_shift
2025-10-01,South,Alpha IPA,Medical,9560,164.4,48.9,17817.08,103.63,0.803,0.215,88.6,23.6,1.015,0.081,559.53,utilization_increase,utilization_increase
2025-10-01,South,Alpha IPA,Pharmacy,9560,143.0,42.8,17619.47,130.6,0.752,0.246,90.5,22.2,0.999,0.072,226.65,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,South,Alpha IPA,Post-Acute,9560,147.5,44.2,18057.49,103.54,0.801,0.208,94.7,27.4,0.996,0.076,141.88,post_acute_spike,post_acute_spike
2025-10-01,South,Alpha IPA,Outpatient,9560,150.3,42.7,18347.5,102.06,0.795,0.209,89.0,20.5,1.18,0.083,212.73,site_of_care_shift,site_of_care_shift
2025-10-01,South,Beacon Medical Group,Medical,10649,146.2,46.4,21154.12,106.09,0.797,0.209,93.3,20.6,0.989,0.079,591.4,unit_cost_inflation,unit_cost_inflation
2025-10-01,South,Beacon Medical Group,Pharmacy,10649,155.6,46.0,17573.18,131.09,0.755,0.247,98.1,22.8,0.987,0.075,223.63,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,South,Beacon Medical Group,Post-Acute,10649,156.3,45.8,18255.0,104.18,0.8,0.214,91.8,21.9,1.014,0.118,141.77,leakage_network,leakage_network
2025-10-01,South,Beacon Medical Group,Outpatient,10649,142.4,44.8,18541.56,104.0,0.791,0.213,94.2,22.8,0.994,0.115,217.91,leakage_network,leakage_network
2025-10-01,South,Crest Health Partners,Medical,10903,174.5,51.2,18387.51,110.44,0.79,0.212,95.3,22.4,0.992,0.076,569.56,utilization_increase,utilization_increase
2025-10-01,South,Crest Health Partners,Pharmacy,10903,155.0,49.1,18601.18,131.03,0.744,0.24,94.9,24.0,1.003,0.082,224.06,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,South,Crest Health Partners,Post-Acute,10903,149.4,48.4,18928.91,106.58,0.797,0.213,95.4,26.5,1.006,0.079,143.83,post_acute_spike,post_acute_spike
2025-10-01,South,Crest Health Partners,Outpatient,10903,151.1,47.3,18624.34,106.21,0.799,0.211,96.6,24.5,1.18,0.072,225.99,site_of_care_shift,site_of_care_shift
2025-10-01,South,Delta Care Network,Medical,11591,156.3,47.8,21303.62,108.06,0.8,0.21,98.0,25.0,1.014,0.073,583.23,unit_cost_inflation,unit_cost_inflation
2025-10-01,South,Delta Care Network,Pharmacy,11591,157.6,50.8,18501.73,140.32,0.754,0.232,99.2,25.2,0.997,0.072,228.77,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,South,Delta Care Network,Post-Acute,11591,156.7,48.1,18702.77,107.14,0.804,0.206,92.8,25.8,0.998,0.123,146.53,leakage_network,leakage_network
2025-10-01,South,Delta Care Network,Outpatient,11591,158.8,47.9,19001.78,105.59,0.796,0.202,101.5,24.4,1.007,0.117,230.03,leakage_network,leakage_network
2025-10-01,Central,Alpha IPA,Medical,10460,153.6,44.8,20936.43,104.75,0.795,0.217,97.1,22.7,0.997,0.081,574.32,unit_cost_inflation,unit_cost_inflation
2025-10-01,Central,Alpha IPA,Pharmacy,10460,153.1,46.1,17982.8,127.52,0.746,0.243,94.9,24.6,1.0,0.085,226.25,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,Central,Alpha IPA,Post-Acute,10460,156.2,44.6,18405.14,108.06,0.799,0.213,91.8,25.3,0.992,0.122,144.36,leakage_network,leakage_network
2025-10-01,Central,Alpha IPA,Outpatient,10460,142.2,44.7,19167.55,104.05,0.791,0.211,93.3,24.3,0.991,0.121,214.97,leakage_network,leakage_network
2025-10-01,Central,Beacon Medical Group,Medical,11012,189.7,52.9,18656.35,106.27,0.795,0.208,95.6,25.9,0.994,0.071,577.21,utilization_increase,utilization_increase
2025-10-01,Central,Beacon Medical Group,Pharmacy,11012,159.7,47.2,18659.78,140.7,0.744,0.244,96.0,24.8,0.996,0.079,236.09,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,Central,Beacon Medical Group,Post-Acute,11012,159.0,47.3,18558.51,111.0,0.801,0.209,96.0,30.8,1.001,0.079,148.79,post_acute_spike,post_acute_spike
2025-10-01,Central,Beacon Medical Group,Outpatient,11012,157.4,47.4,19061.11,110.15,0.801,0.216,98.0,24.9,1.18,0.084,232.88,site_of_care_shift,site_of_care_shift
